POI Name,POI Latitude,POI Longitude,Category,Rating,Popularity
toast & tonic (توست آند تونك),26.328825,50.18005,Coffee Shop,8.0,0.2265018863667698
spark coffee drive thru,26.332617,50.161098,Coffee Shop,8.4,0.9948986626223632
kyan (كيان),26.330769,50.161804,Coffee Shop,8.1,0.9780780366744796
starbucks (ستاربكس),26.3234,50.16423,Coffee Shop,9.2,0.9881303034481028
alshabba (الشبّة),26.30368,50.175089,Coffee Shop,9.0,0.959728262913152
de floré (دي فلور),26.305748,50.183144,Coffee Shop,8.4,0.9898349272401388
la pazzia (لا بازيا),26.306224,50.18003,Coffee Shop,8.3,0.9729140293044884
sword (سورد),26.306253,50.183136,Coffee Shop,8.2,0.9733151172555556
lily (ليلي),26.306108,50.1722,Coffee Shop,8.5,0.995337352568843
van houtte café (فان هوت كافيه),26.300607,50.172346,Coffee Shop,8.7,0.97617286890691
starbucks (ستاربكس),26.299397,50.188723,Coffee Shop,8.5,0.9693543737387664
tim hortons,26.323339,50.164955,Coffee Shop,8.5,0.9823395961545692
ديوانية الساحل,26.323848,50.16618,Coffee Shop,8.3,0.973039369289197
tim hortons (تيم هورتونز),26.310926,50.21352,Coffee Shop,8.0,0.984482909893085
cassia (كاسيا),26.282297,50.199468,Coffee Shop,8.3,0.9260243410250304
soir,26.282272,50.221471,Coffee Shop,9.0,0.9933945828058608
rosalie (روزالي),26.29052,50.178126,Coffee Shop,8.4,0.9786546006041388
مقهى قدوع,26.284312,50.18926,Coffee Shop,7.6,0.968878081796874
manto rose (manto rose),26.281672,50.222398,Coffee Shop,8.5,0.9681511098855646
mondo (موندو),26.286802,50.218348,Coffee Shop,7.8,0.9449130767206046
bisket,26.291562,50.216982,Coffee Shop,7.8,0.9573969391975734
coffee valley (وادي القهوه),26.293647,50.172109,Coffee Shop,7.8,0.977112918792224
krispy kreme (كرسبي كريم),26.309626,50.171926,Coffee Shop,7.6,0.9784039206347216
le café,26.292721,50.180913,Coffee Shop,8.5,0.9629996365140444
aioli lounge (أيولي لاونج),26.273304,50.220884,Coffee Shop,7.5,0.8892871915069627
derby coffee (ديربي كافيه),26.273334,50.22005,Coffee Shop,6.8,0.908338869182658
حلويات طرابلس,26.281863,50.210262,Coffee Shop,6.8,0.9209355376458644
dr. cafe,26.275465,50.216483,Coffee Shop,,0.913603148540416
al amwaj suites,26.277092,50.21523,Coffee Shop,,0.9598536028978604
noor cafe,26.277766,50.213402,Coffee Shop,,0.8933983430054021
الشرقية,26.280075,50.208813,Coffee Shop,,0.0897684970482433
three seeds,26.280188,50.208415,Coffee Shop,,0.0430417507489064
coffeekov,26.28021,50.208292,Coffee Shop,,0.9809232543273628
cafe 88,26.28065,50.210521,Coffee Shop,,0.9850093378288608
joffre's,26.281016,50.207829,Coffee Shop,,0.9807853803441836
modka caffe (مقهى مودكا),26.28154,50.209934,Coffee Shop,,0.6139904490931652
coffee sol,26.281965,50.205338,Coffee Shop,,0.737726081997418
ع كافيه,26.282186,50.210826,Coffee Shop,,0.9054936515297746
caffé bene (كافيه بيني),26.28193,50.201688,Coffee Shop,,0.9244826592131156
scratch winter nights,26.282426,50.205571,Coffee Shop,,0.3470162816640136
scratch karak & bread,26.282764,50.205364,Coffee Shop,,0.8809520825238459
hawaya cafe,26.282832,50.211011,Coffee Shop,,0.9382575235325822
شعبيات بوعادل,26.201551,50.205898,Coffee Shop,7.8,0.8745722773021821
مقهى البن اللذيذ,26.208187,50.189177,Coffee Shop,,0.5367559505157741
كافيه جواهر الورق,26.207957,50.189179,Coffee Shop,,0.8803379165987741
blueprint coffee roasters,26.211197,50.188859,Coffee Shop,,0.9648797362846722
lavande,26.21258,50.189322,Coffee Shop,,0.955316295451412
آرت سويت,26.152038,50.159797,Coffee Shop,8.3,0.972951631299901
derby cafe (مقهى دربي),26.156956,50.161336,Coffee Shop,7.9,0.9966784904052242
ozone coffee (أوزون كوفي),26.154863,50.161281,Coffee Shop,7.8,0.1460336161838988
شاي ابو ياسر,26.14716,50.162612,Coffee Shop,7.0,0.9042026496872768
كوستا كوفي,26.145521,50.151304,Coffee Shop,6.3,0.9350112179286314
cafe bowl - sara village,26.144828,50.150601,Coffee Shop,,0.0655277440056152
sameah,26.153812,50.144651,Coffee Shop,,0.2698699143480531
شاي مناحي,26.14716,50.162376,Coffee Shop,,0.6508153366005289
القهوة المثالية,26.151289,50.161468,Coffee Shop,,0.9681385758870936
شاي جمر وهيل,26.148251,50.16262,Coffee Shop,,0.5829061328854518
sparkle coffee,26.125032,50.142943,Coffee Shop,,0.9717107654512868
شاي التاج,26.151587,50.163364,Coffee Shop,,0.3092012082774525
ديوانية الذوق المتميز,26.157339,50.160941,Coffee Shop,,0.1372222152588897
مانتو روز,26.157051,50.161293,Coffee Shop,,0.6949600792148704
مقهى ليالي العزيزية,26.155763,50.163419,Coffee Shop,,0.903337803792788
قهوة الفيشاوي - العزيزية,26.163458,50.163463,Coffee Shop,,0.3015680032087036
euro village café,26.116615,50.159469,Coffee Shop,,0.972104234957085
first light (فيرست لايت),26.330497,50.212969,Coffee Shop,7.5,0.2366544251281601
pianolla coffee,26.337987,50.204865,Coffee Shop,6.1,0.9749696050537082
شاي ok,26.347849,50.228664,Coffee Shop,,0.6856097163556146
شاهي ملغم,26.3451,50.226235,Coffee Shop,,0.9374929496258602
vip tea,26.344698,50.226008,Coffee Shop,,0.2099570083852449
woods specialty café & roastery,26.350581,50.211212,Coffee Shop,,0.1420102026747552
rebeat,26.349336,50.209431,Coffee Shop,,0.9356128498552324
ola amor (اولا امور),26.323288,50.228905,Coffee Shop,8.2,0.986851835604076
zoya (زويا),26.313638,50.223643,Coffee Shop,8.8,0.9533860596869008
drag coffee (دراق كوفي),26.269137,50.216254,Coffee Shop,6.4,0.9227404334256673
dr. cafe (د. كيف),26.267476,50.213858,Coffee Shop,,0.8616622588772044
cafe vergnano,26.268964,50.2127,Coffee Shop,,0.8996778762392991
vroulik,26.269432,50.218829,Coffee Shop,,0.630121705125152
شاهي أم عبدالله,26.29659,50.22304,Coffee Shop,9.1,0.9572089292205106
costa coffee (كوستا كوفى),26.291703,50.22019,Coffee Shop,7.6,0.9701064136470176
shrq coffee roasters (مقهى ومحمصة شرق),26.177522,50.157961,Coffee Shop,9.4,0.9999942231093694
art sweet,26.175021,50.162254,Coffee Shop,8.8,0.9970171648725858
dunkin,26.168849,50.16189,Coffee Shop,8.1,0.9998875160502764
صناع القهوه,26.185303,50.165158,Coffee Shop,,0.4154980742213381
le café,26.184964,50.164657,Coffee Shop,,0.978659249851665
حاسة القهوه,26.184872,50.164799,Coffee Shop,,0.8614801386301059
كيف النشاما,26.184242,50.164788,Coffee Shop,,0.3715226776676987
crebarista coffee,26.184085,50.164962,Coffee Shop,,0.1122169403118681
الشاي المخدر,26.184242,50.164788,Coffee Shop,,0.9451935188376897
شاي مشكل,26.183858,50.164712,Coffee Shop,,0.58494310717061
كيان,26.173235,50.157257,Coffee Shop,,0.9996179617526576
شاهي المذاق السعودي,26.173456,50.163255,Coffee Shop,,0.9578146251784124
بارنز,26.176269,50.162423,Coffee Shop,,0.9999138301688316
كوفي لاين,26.177481,50.16326,Coffee Shop,,0.9439564753281598
coffee & tea (قهوة وشاي),26.17765,50.163274,Coffee Shop,,0.9809115246295952
gravity coffee,26.162757,50.114196,Coffee Shop,8.9,0.9928339071414456
ستاربكس,26.148155,50.092715,Coffee Shop,7.4,0.2577992805484878
pmu's jamoka cafè,26.147147,50.092093,Coffee Shop,7.0,0.9750573430430042
segafredo zanetti,26.148362,50.09254,Coffee Shop,,0.1320582078888986
sand speciality coffee,26.147454,50.092498,Coffee Shop,,0.8609227529674242
مقهى الفيشاوي,26.184964,50.164657,Coffee Shop,8.1,0.9428050163260784
greeno cafe,26.090369,50.124864,Coffee Shop,,0.5729792060965369
starbucks (ستاربكس),26.339998,50.151536,Coffee Shop,9.3,0.998342810386436
matter speciality coffee (ماتر للقهوة المختصة),26.302638,50.176674,Coffee Shop,8.3,0.9740796911622776
ديوانية كيف القيصيرية,26.333111,50.149566,Coffee Shop,8.3,0.9882028814384406
script (سكربت),26.33814,50.152793,Coffee Shop,8.5,0.9834177464292744
dose (دوز),26.338853,50.152406,Coffee Shop,8.4,0.994976643983884
overdose (أوڤردوز),26.300645,50.171967,Coffee Shop,8.1,0.95631901532908
toss eatery & cafe (مطعم ومقهى توس),26.295908,50.177339,Coffee Shop,8.4,0.8691074539688907
notes cafe (نوتس كافيه),26.307699,50.168844,Coffee Shop,7.5,0.6641139089781031
the coffee bike,26.302722,50.180471,Coffee Shop,8.0,0.8793602647180477
tim hortons (تيم هورتنز),26.310303,50.136601,Coffee Shop,7.8,0.978094647654474
mayfair (مايفير),26.339357,50.152117,Coffee Shop,8.1,0.8806305606479612
starbucks (ستاربكس),26.335379,50.131182,Coffee Shop,9.3,0.9994199836352524
ستاربكس,26.331385,50.132707,Coffee Shop,8.8,0.9393261452733844
scratch (سكراتش),26.339645,50.152042,Coffee Shop,7.3,0.8859957120218749
derby caffee (دربي كافيه),26.33231,50.161652,Coffee Shop,7.2,0.9671233220109547
jamoka café,26.334765,50.131817,Coffee Shop,7.2,0.3252752488373779
quantum specialty coffee,26.339917,50.151947,Coffee Shop,6.4,0.9703984505277112
الشبة,26.334966,50.145238,Coffee Shop,,0.8874561103688282
road cafè (قهوة الطريق),26.3348,50.153247,Coffee Shop,,0.907321670861428
كوستا كوفي,26.323616,50.164764,Coffee Shop,6.0,0.9009438100848552
diwaniyah alsofayan,26.330293,50.158578,Coffee Shop,,0.1574395547923743
spark,26.332417,50.161446,Coffee Shop,,0.294837246029856
roxy cafe (روكسي كافيه),26.341795,50.165243,Coffee Shop,,0.929196573760474
جباتي وكرك,26.32267,50.157511,Coffee Shop,,0.937593221613627
دوز كافيه,26.325548,50.136522,Coffee Shop,,0.9710613263731368
rosario cafe,26.342594,50.181631,Coffee Shop,7.8,0.3156687514884123
ستاربكس,26.327805,50.147985,Coffee Shop,6.9,0.9202712357269092
la mode cafe,26.340917,50.179531,Coffee Shop,6.5,0.9726257473396588
villaggio,26.341098,50.150871,Coffee Shop,,0.8566530984267056
ستاربكس,26.339614,50.151932,Coffee Shop,,0.9183419817916292
8 o'clock cafe,26.340447,50.154904,Coffee Shop,,0.3803975183585537
جوفريز,26.312644,50.178219,Coffee Shop,7.1,0.9532231177067796
godiva,26.32838,50.180226,Coffee Shop,6.7,0.8658862163618816
liwan café (قهوة الليوان),26.323405,50.168954,Coffee Shop,,0.9512302119499142
el león cafe,26.327535,50.180389,Coffee Shop,,0.4589072860133111
حلونجي السلطان,26.322614,50.159148,Coffee Shop,,0.7994058884724816
ديب ان ديب,26.350213,50.17892,Coffee Shop,,0.936394991144393
sharq coffee roasters (مقهى ومحمصة شرق),26.308906,50.129648,Coffee Shop,8.9,0.9888406695598264
starbucks (ستاربكس),26.31102,50.132454,Coffee Shop,8.1,0.9233312667906592
joffrey's,26.31194,50.131266,Coffee Shop,8.1,0.991320520768754
caffé bene (بيني كوفي),26.30744,50.168602,Coffee Shop,7.7,0.8614617149016708
seattle's best coffee,26.309109,50.128939,Coffee Shop,7.4,0.8648481091134532
take off,26.314222,50.147741,Coffee Shop,,0.7820588509461517
royal waltz cafe,26.314281,50.146071,Coffee Shop,,0.5788977617582782
joffrey's cafe,26.309998,50.149738,Coffee Shop,,0.3606044599115475
starbucks (ستاربكس),26.328694,50.109358,Coffee Shop,8.1,0.9296882171408488
positive truck,26.335723,50.121961,Coffee Shop,,0.0219991921200633
maskob (مسكوب),26.335135,50.122382,Coffee Shop,,0.9453127427523847
espressolab,26.334875,50.121621,Coffee Shop,,0.935556038902526
barncafe,26.354115,50.178722,Coffee Shop,,0.9449605899595024
مقلط الفريج,26.391077,50.092729,Coffee Shop,7.3,0.9045355208236232
starbucks (ستاربكس),26.305252,50.129422,Coffee Shop,9.4,0.9989667286629468
shrq coffee roasters - kings park branch,26.305041,50.130629,Coffee Shop,8.9,0.9935937177102708
ستاربكس,26.310076,50.136838,Coffee Shop,7.9,0.2839429634221946
costa (كوستا ارامكو),26.309062,50.128656,Coffee Shop,7.2,0.847489150650961
costa cafe (كوستا كوفي),26.309297,50.131489,Coffee Shop,6.6,0.9125852448853068
illy coffee,26.300468,50.147992,Coffee Shop,7.1,0.1268857201901219
joffrey's,26.313944,50.121536,Coffee Shop,,0.8768340566232693
scratch cafe,26.308785,50.128138,Coffee Shop,,0.1950816284356272
üshk,26.309125,50.129112,Coffee Shop,,0.3864434800578632
um rashid cafe,26.308729,50.125299,Coffee Shop,,0.4112419921471378
olabs coffee truck,26.308777,50.12946,Coffee Shop,,0.8600950609630089
dose (دوز),26.311296,50.132384,Coffee Shop,,0.9894606323620584
joffrey's (جوفريز),26.316734,50.119307,Coffee Shop,,0.8716676999380037
lark,26.304837,50.129709,Coffee Shop,,0.8210374044224014
caffe’ vergnano,26.323209,50.133677,Coffee Shop,,0.532548047117173
ستاربكس,26.300505,50.120509,Coffee Shop,,0.8993593717710271
cinnzeo,26.311867,50.145347,Coffee Shop,,0.0485970854177671
lacafe,26.308154,50.144939,Coffee Shop,,0.4918371564372804
joffrey's (جوفريز),26.322422,50.109356,Coffee Shop,,0.0932010746021905
forte (فورتيه),26.308296,50.177649,Coffee Shop,8.1,0.8906533973402855
mammaroti (مآمآ روتي),26.305765,50.167921,Coffee Shop,7.1,0.2636150558389631
cafe jamoca,26.305367,50.145817,Coffee Shop,,0.5391609836743129
كوستا كوفي,26.303553,50.168738,Coffee Shop,6.9,0.9574220071945152
ستاربكس,26.302494,50.146041,Coffee Shop,,0.1074602190535234
sagafrado coffe,26.30437,50.170826,Coffee Shop,6.0,0.868819172004061
starbucks (ستاربكس),26.264333,50.067991,Coffee Shop,7.7,0.3422291850296078
rovingo,26.265446,50.070539,Coffee Shop,,0.9862302594803676
accelent cafe,26.275405,50.071502,Coffee Shop,,0.5108497258967192
ديوانية الشيوخ للقهوة العربي,26.284161,50.060261,Coffee Shop,,0.1370697091284669
